100 63
1.3982668646743703e-18 -1.1019231167984962e-18 9.554901230412677e-18 -1.3663171411187345e-18 -1.3514798586067172e-18 -1.5772980064495383e-18 -1.4136537870553654e-18 1.7038433764167645e-18 4.057102035509306e-18 -5.055000211107888e-18 -2.2322933946640286e-18 5.416206684563442e-19 -4.756215600496214e-18 -1.4414325192386702e-18 2.3196317310511466e-19 -4.406489016292915e-18 5.032851723512574e-18 -1.0479830092060635e-18 1.730568837301249e-18 -3.977825554932041e-19 1.6139512894513897e-18 5.05489194877242e-18 -4.436036026867625e-18 2.594569944100744e-18 -6.706350021092678e-19 2.457921292192019e-18 -1.1693416613737126e-18 -6.001566317563716e-18 7.709444892278835e-19 1.6136509495799105e-18 1.2197274440461925e-19 3.144186300207963e-18 2.974370686164021e-18 2.238102268339271e-18 1.3145659746748732e-18 2.808579086601466e-18 1.5461701707245461e-18 -1.3392026753139682e-18 3.812693621616263e-18 -6.4096406924566055e-19 -8.811885099897e-19 -7.950151946807752e-19 -5.100431241425926e-18 -4.77396214155742e-18 -5.4045432397571905e-20 1.6115825586520278e-20 3.1366531574235233e-18 -1.4671790467557994e-18 8.009066638671431e-19 4.687564463855834e-18 2.4480705910943145e-18 -2.7090897669527392e-18 7.745646228313591e-19 -9.440339868798435e-19 -1.2327834025503207e-18 7.366063278776734e-19 -3.595369744943306e-18 3.224121035996855e-19 -5.173465129238503e-18 4.0664438273433575e-18 -1.170263372811495e-18 -1.0445795424525523e-18 2.913793338554793e-19 
1.6521412541202137e-18 -2.1867057544034007e-18 9.111914333315946e-18 -7.564884906894359e-19 -1.4614029079286763e-18 -1.2065584021249727e-18 -2.0213749877271503e-18 2.107244813207088e-18 2.152649279500444e-18 -4.747925171085244e-18 2.846122926004414e-19 1.0232263745681425e-18 -1.9849641238736078e-18 -2.05229888264323e-18 4.690859922893517e-20 -1.8628323870792242e-18 3.3844651829388416e-18 -1.332566331307656e-18 1.1680822612373288e-19 -2.8224131281492453e-19 2.008483413425814e-18 4.611692887250835e-18 -2.0432630768871036e-18 -3.2489044330609903e-19 -1.154360221003677e-18 -1.853426962333284e-18 7.066616655893846e-19 -4.7641067764220526e-18 5.705558832917941e-19 1.5286087644866995e-18 3.2526065174565133e-19 -5.149960319306146e-19 3.3476474579847317e-18 3.0508883787577934e-18 2.1869102461518675e-18 2.839004120449646e-18 1.3129764040500278e-18 -1.7078197269385207e-18 4.038270138293307e-18 -6.220890832687134e-19 -1.5957284246462313e-18 -1.952450855709101e-18 -4.752860082698096e-18 -4.282806464491794e-18 2.792632287794943e-19 -1.8867084469665135e-19 2.6632117415311917e-18 -3.436515349595606e-19 -1.223377979303904e-18 3.728863444199085e-18 2.2642054377782547e-18 -2.429161601638642e-18 8.6378553557831e-19 7.235718022999091e-19 -5.882862310887624e-19 3.3252102347661707e-19 -1.6434867758875286e-18 -2.2119232275805237e-18 -4.418438811166524e-18 3.474744197823261e-18 7.316719260515078e-20 -1.660481584946289e-18 2.710505431213761e-19 
1.5252129316750618e-18 -1.5775973463709201e-18 4.918871012235004e-18 -8.68769759451624e-20 -1.02300945550197e-19 -6.520373183707909e-19 -1.3735352689875124e-18 1.0081004407661687e-18 1.2911025701814339e-18 -3.2204785188916186e-18 4.305291025354387e-19 5.235015270568202e-19 8.933633586435353e-19 -1.4369139428878478e-18 -5.564482003811688e-20 -6.3788237948946e-19 1.1468682590687541e-18 -8.510779762020517e-19 -1.1729526680152363e-18 -8.960874697926364e-21 1.5819215999130849e-18 2.4295432184603647e-18 -1.934052725471481e-18 -1.372445264489004e-18 -7.466998167765932e-19 -1.1188268112665307e-18 1.5236240746935829e-18 -2.0325149431578187e-18 5.01504180955461e-19 6.271214132358355e-19 3.9302328752599536e-19 -5.963111948670274e-19 2.0472513994390048e-18 2.0109597694494345e-18 1.4270545454733622e-18 1.623876995539234e-18 2.2225108524357256e-19 -1.1291744316448496e-18 2.005580570576136e-18 -3.1281982789248836e-19 -1.4876170246096057e-18 -1.286843714792875e-18 -1.840111267363154e-18 -1.988695570920412e-18 5.346439327984685e-19 -3.9340844669473703e-19 1.138991055156016e-18 3.42639242560931e-19 -8.10241201257622e-19 1.6161546663777296e-18 1.620611834494465e-18 -1.510508537900695e-18 1.401362416280074e-19 6.79410026509575e-19 3.215204357834565e-19 1.694830891747434e-19 -1.864160073685959e-18 -1.0966894380667524e-18 -1.7638351226307647e-18 1.9009461458762124e-18 5.616680039892941e-19 -1.4731635763733785e-18 -2.0328790734103208e-19 
-3.2578382118651838e-18 3.870160781934554e-18 -1.3100614662136521e-17 6.176986015778706e-19 1.4364938579895838e-18 5.343107323718515e-18 2.575445807583035e-18 -3.900029358992449e-18 -5.420730935647606e-18 9.021108393264182e-18 1.0085480747976565e-18 -1.6244663652633662e-18 2.5990100135601368e-18 2.745951191441047e-18 -1.3611506903131398e-18 4.184799416818403e-18 -3.675428188247927e-18 2.331837170978648e-19 2.986565033274945e-19 8.356038666931348e-19 -4.099187153490664e-18 -6.480155797282297e-18 6.582062558836612e-18 1.8902900842074147e-18 1.0667772441859604e-18 3.969590805065785e-20 3.3071077196305525e-19 5.866528422554728e-18 -3.606644018411845e-18 -1.1584223605759998e-18 -1.5178830414797062e-18 -1.6263032587282567e-18 -5.845915065773315e-18 -5.07330485278213e-18 -2.6880111755160254e-18 -3.9561673417327705e-18 3.6108957148189505e-19 8.018210390486722e-19 -8.328427144341228e-18 2.197612013251288e-19 4.726579649796073e-18 1.98678812076232e-18 8.711324997911016e-18 6.31561547456323e-18 8.230104557548337e-19 -2.110754058031525e-18 -3.1806174271052955e-18 1.4530205680734981e-18 5.95298663995921e-19 -4.3726167501453e-18 -6.060514419180417e-18 4.442299696592627e-18 -1.9723410358343193e-18 2.662992998757855e-18 -1.2701709201079162e-18 -1.4808136550084433e-18 8.550262266982528e-18 6.294811998998757e-19 9.009924777969923e-18 -7.002777997824859e-18 1.5530745501919108e-18 3.215845119380967e-18 6.911788849595091e-19 
-1.523841533683148e-18 2.494854085941037e-18 -1.525922574780687e-17 2.241969992649803e-18 1.7973752759624265e-18 9.536901679102336e-19 2.425354782256424e-18 -1.5180631185472776e-18 -9.536744206233251e-19 5.970393901134793e-18 1.6748136101537955e-18 -5.2725366286123055e-19 4.921435635922914e-18 2.9274978221608976e-18 1.1586127027884167e-18 4.539448845382993e-18 -6.791652719519076e-18 5.050992418515701e-18 -1.4276469760947214e-18 -3.9940194719454893e-19 -2.2694347251527385e-18 -6.816955799434793e-18 4.633419510791204e-18 -6.59400378422547e-18 1.5794058722598896e-18 -3.0402666198181415e-19 -9.177107933771854e-19 9.275557655054871e-18 1.6310404319289228e-18 -2.9262094811630935e-18 -2.439454888092385e-19 -3.63207727782644e-18 -4.0716410797680925e-18 -3.4453832276617682e-18 -1.943043124083163e-18 -4.15798385309155e-18 -4.8768326944645165e-18 3.263428033120642e-18 -2.7125401363094187e-18 1.2896315068953924e-18 -6.070133705775837e-19 1.6476569186169058e-18 3.583302891626105e-18 6.907691013548758e-18 -1.012607836524158e-18 1.2847031103200901e-18 -5.945597238288773e-18 1.2034954435703706e-18 -8.417408643928138e-19 -6.769279150118857e-18 -1.856272597936333e-18 3.767772776073467e-18 3.0316940636214426e-19 -3.778989020273212e-19 2.593346226863903e-18 -2.9021988497343075e-19 3.9789198658933564e-18 1.0759512712057328e-18 8.393766801404136e-18 -4.309687687919188e-18 -4.732397068062834e-19 1.890191540801892e-18 -3.1170812458958252e-19 
1.2535350156912981e-18 -2.1375152130721825e-18 1.9011269730116552e-17 -2.9108255748250475e-18 -3.6336310675264595e-18 8.231167307372145e-19 -2.4620079699322354e-18 2.1116709961134772e-18 4.716473831688943e-18 -7.4783792155924e-18 -5.82469090182577e-18 7.093220115389654e-19 -1.0384835391375321e-17 -2.800076228063023e-18 -1.4935094544291753e-18 -7.184215748130785e-18 1.0027595307870084e-17 -4.27669491497649e-18 4.3217148059111946e-18 2.5800419138034133e-19 1.7650832567744717e-18 8.897523121269291e-18 -6.318414098663434e-18 1.0414894951217654e-17 4.2805568310037287e-19 5.419353799658621e-18 -8.064437670608494e-18 -1.479514564116152e-17 -1.6464450805968863e-18 4.434603361851687e-18 -5.421010862427522e-19 7.697835424647081e-18 3.947361087115552e-18 2.996765772410794e-18 4.542631488308262e-19 6.0026752235237324e-18 7.451873434024215e-18 -3.4320793804982294e-18 5.5172755781484e-18 -1.264590052846871e-18 1.0863403816636641e-18 4.364877367593555e-19 -6.073174804156877e-18 -9.632481778268805e-18 3.469259609843742e-19 -3.184539605864396e-19 9.899137018650134e-18 -3.181268159651617e-18 5.545996476737711e-18 8.705882416556595e-18 1.5297887244780255e-18 -5.1890640770579426e-18 -4.176800448916214e-19 -4.4951100072105625e-19 -2.8930657209904404e-18 2.805290251841323e-19 -9.6999205869193e-18 2.0954131183299164e-18 -1.2487878377511891e-17 5.391138132805034e-18 -2.4071485162598795e-18 3.4699090054026533e-19 8.131516293641283e-20 
-2.4263125320346457e-18 -6.797562981096396e-19 7.771997472919986e-18 -2.8629911232306478e-18 -8.385797139443056e-19 3.0930046286295793e-18 -7.382257868283286e-19 -7.190247415402964e-19 2.8627743570213518e-18 -8.663529042166057e-19 -4.636989746296619e-18 -6.337194306481097e-19 -7.118616099642227e-18 -7.741048444835458e-19 -1.7954189717567335e-18 -4.8730736294968845e-18 5.278235553307996e-18 -3.582983671750024e-18 4.100895192271668e-18 7.806937917209257e-19 -6.430965725598718e-19 3.239013417896258e-18 -3.169381933146776e-18 1.1123500749017828e-17 2.5368035694741337e-18 7.871230618979399e-18 -4.758637461774324e-18 -8.395514413995729e-18 -3.2504908507353286e-18 2.7511108617897794e-18 -1.0164395367051604e-18 6.884683795282953e-18 1.1177583903239929e-19 -5.330933063464669e-19 -1.7798612867225576e-18 2.355606322613285e-18 6.236561664801653e-18 -2.3025799409060453e-18 4.9070024318411485e-19 -6.667178935131458e-19 3.651860487801335e-18 9.652984911445413e-19 -6.5347164942336086e-18 -3.359183689810912e-18 -4.597784805878682e-19 -3.3565781531312735e-19 5.553845233964054e-18 -1.5602947008278326e-18 4.3089774162134926e-18 4.516231459225091e-18 -8.618537576914553e-19 -2.093655993302511e-18 -3.7402424487886354e-19 -3.07778844797036e-18 -4.478326477392153e-18 1.5159486228080384e-19 -4.552307017665965e-18 3.3390374417727713e-18 -6.652498245595611e-18 9.24906046880906e-19 -1.2131763279227506e-18 1.935039702766002e-18 5.353248226647178e-19 
1.989611317242149e-18 -3.747845558925288e-19 -2.979486520871115e-18 1.6946488496606624e-18 6.807695590659401e-19 -2.7094143121043664e-19 -5.3140750237167075e-19 9.789650037226343e-20 -2.5509611939451077e-18 6.892721719351209e-19 3.3341315190887594e-18 1.111637850510541e-19 5.653346901723174e-18 -5.444436190185604e-19 6.293404212387775e-20 3.387922764078407e-18 -3.248823746488177e-18 -4.0834490166720113e-19 -3.244022521223688e-18 -7.393329453668537e-20 6.818022299097136e-19 -1.5532055932532665e-18 2.3675219211697938e-18 -6.301884744646214e-18 -1.19156587546546e-18 -5.5202513122653514e-18 4.669391166489522e-18 3.697344175698248e-18 1.1391257328577885e-19 -1.2724150179653893e-18 3.6591823321385775e-19 -4.892462303340839e-18 -6.605119860823585e-20 5.255407049729147e-19 1.2615974153673732e-18 -8.597683379165991e-19 -2.207090331013008e-18 -1.9955761074832727e-19 -1.1968375096034165e-18 9.898289315131832e-20 -1.022884390451429e-18 -1.140994565546276e-18 4.40171078569553e-18 2.140432328560781e-18 9.973387745540137e-19 -1.1289636109265421e-18 -2.4780507132985465e-18 1.8328186727263058e-18 -3.0870380213363114e-18 -1.9255345130944867e-18 -5.27270865586161e-21 1.143035464125043e-18 -1.0940493694888502e-18 2.5345044461052887e-18 2.063331792424383e-18 -4.766940050920567e-19 4.087981257847528e-18 -3.2009022902444864e-18 4.6747470730737376e-18 -8.634378282884672e-19 1.9121271079157546e-18 -1.562896440376818e-18 -2.371692252312041e-19 
1.7822314739435877e-18 -1.2618357190832546e-18 1.0934231442572483e-19 8.453399640774038e-19 9.331772587873074e-19 4.472363260865684e-19 -1.1788814880188317e-18 4.04917577603947e-19 -1.6162062146056311e-18 -7.773413425732863e-19 2.4881053763738904e-18 5.078827239099967e-19 4.2680103751445434e-18 -1.175005422914282e-18 -2.983213924235259e-19 2.7812747678179335e-18 -1.6269699932921592e-18 8.2896035673844e-20 -2.618887497146501e-18 2.5811092931433788e-19 8.521330814116157e-19 2.398065010339668e-19 9.669228111259728e-19 -4.9926865894924125e-18 -9.852670919887204e-19 -3.873410338158528e-18 3.730185050776774e-18 1.1547125998644802e-18 -1.827540688101132e-19 8.69596953103719e-21 3.3277806915253325e-19 -4.2101772643275e-18 9.045101228744433e-19 1.2644129163463546e-18 1.689632443930819e-18 4.327385776522221e-19 -1.2008948803010728e-18 -1.155524810622285e-18 -4.733242555214839e-19 -1.4120939919090994e-19 -1.512913409087739e-18 -1.770469525769204e-18 2.5099901894700967e-18 7.904324355666607e-19 8.730657096026295e-19 -8.661820720062127e-19 -7.463321731470424e-19 1.4750122943869548e-18 -2.5496023400029113e-18 -7.311587453719497e-19 2.5328839437089185e-19 5.548165843154977e-20 -6.6355390225214595e-19 2.553487879295819e-18 1.1989336725478074e-18 -4.622075939047996e-19 1.5553488792102679e-18 -3.615020314631864e-18 2.470446402896203e-18 4.3067201531972793e-19 1.6521227706807506e-18 -1.375074026344764e-18 -2.489218073743575e-19 
8.405397630629272e-19 2.209599521819018e-19 -4.552421157977012e-18 1.367364715610711e-18 -1.87211108591881e-20 -8.207351151349748e-19 5.838247399547074e-19 2.7447828995175586e-19 -1.241319931478436e-18 1.2909491057011338e-18 2.3206249330780932e-18 2.3648948287016136e-19 3.8270274145663025e-18 4.0794935274573383e-19 8.143455491268779e-19 2.9383025999910968e-18 -3.244722297009343e-18 2.089544247250467e-18 -1.9735491705152925e-18 -6.229942020614485e-19 -1.3943637228408921e-19 -1.982719943418471e-18 1.7209870174865893e-18 -3.781306212034934e-18 -1.0389517543680098e-18 -2.502531284456956e-18 2.4280653630249404e-18 4.475767053575386e-18 1.3412522202958484e-18 -1.2641771833935569e-18 1.4907779871675686e-19 -3.6591823321385775e-18 -4.728217663708419e-19 -2.1198264364583644e-19 5.087306621618587e-19 -1.3855866465145533e-18 -2.6106895758475986e-18 1.0428482573536176e-18 -3.926169007602805e-19 4.195053973000208e-19 -1.2277529474236056e-18 -7.087500980907842e-19 3.598220983143773e-18 2.434869670025415e-18 1.8129234820296832e-19 -1.9761112327672745e-19 -2.85474530615433e-18 7.9800889118256965e-19 -2.324691554261307e-18 -2.5453307527523525e-18 -2.814793674892221e-19 1.4931573632945195e-18 -3.148184029036411e-19 1.5438584152470186e-18 1.7179541220658587e-18 -1.5323700414722936e-19 2.651633510447313e-18 -1.7020593808825876e-18 4.162068453738708e-18 -9.870145134940155e-19 8.998472460753296e-19 -6.00614089647231e-19 2.574980159653073e-19 
